"","site","vernacular_name","life_stage","count","water_type","tolerance","trophic_class","native","tsn","rank_name","class","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","species","gradient","basin","drainage_size"
"1299","NVUS-03","white sucker","adult",6,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii",NA,NA,NA
"1300","CATA-03","banded darter","adult",5,"warm_water","intolerant","benthic_insectivore","native","168449","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_zonale",NA,NA,NA
"1301","CATA-03","bluntnose minnow","adult",2,"warm_water","tolerant","generalist","native","163516","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_notatus",NA,NA,NA
"1302","CATA-03","central stoneroller","adult",3,"facultative_water","tolerant","benthic_herbivore","native","163508","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Campostoma","Campostoma_anomalum",NA,NA,NA
"1303","CATA-03","cutlips minnow","adult",3,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua",NA,NA,NA
"1304","CATA-03","longnose dace","adult",5,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae",NA,NA,NA
"1305","CATA-03","margined madtom","adult",2,"warm_water","moderately_tolerant","benthic_insectivore","native","164004","Species","Teleostei","Ostariophysi","Siluriformes",NA,NA,"Ictaluridae",NA,NA,"Noturus","Noturus_insignis",NA,NA,NA
"1306","CATA-03","mottled sculpin","adult",4,"facultative_water","moderately_tolerant","benthic_insectivore","native","167237","Species","Teleostei","Acanthopterygii","Scorpaeniformes","Cottoidei","Cottoidea","Cottidae",NA,NA,"Cottus","Cottus_bairdii",NA,NA,NA
"1307","CATA-03","river chub","adult",2,"warm_water","moderately_tolerant","generalist","native","163392","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Nocomis","Nocomis_micropogon",NA,NA,NA
"1308","CATA-03","brook trout","yoy",3,"cold_water","intolerant","top_carnivore","native","162003","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","Salvelinus_fontinalis",NA,NA,NA
"1309","CATA-03","tessellated darter","adult",25,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi",NA,NA,NA
"1310","CATA-03","white sucker","adult",2,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii",NA,NA,NA
"1311","LCHO-01","blacknose dace","adult",88,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus",NA,NA,NA
"1312","LCHO-01","blacknose shiner","adult",1,"facultative_water","intolerant","benthic_insectivore","native","163446","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notropis","Notropis_heterolepis",NA,NA,NA
"1313","LCHO-01","bluegill","adult",1,"warm_water","tolerant","generalist","native","168141","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_macrochirus",NA,NA,NA
"1314","LCHO-01","bluntnose minnow","adult",1,"warm_water","tolerant","generalist","native","163516","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_notatus",NA,NA,NA
"1315","LCHO-01","central stoneroller","adult",173,"facultative_water","tolerant","benthic_herbivore","native","163508","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Campostoma","Campostoma_anomalum",NA,NA,NA
"1316","LCHO-01","common shiner","adult",3,"facultative_water","moderately_tolerant","generalist","native","163836","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Luxilus","Luxilus_cornutus",NA,NA,NA
"1317","LCHO-01","creek chub","adult",35,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus",NA,NA,NA
"1318","LCHO-01","cutlips minnow","adult",18,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua",NA,NA,NA
"1319","LCHO-01","fallfish","adult",2,"facultative_water","moderately_tolerant","generalist","native","163375","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_corporalis",NA,NA,NA
"1320","LCHO-01","golden shiner","adult",10,"warm_water","tolerant","generalist","native","163368","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notemigonus","Notemigonus_crysoleucas",NA,NA,NA
"1321","LCHO-01","brook trout","yoy",5,"cold_water","intolerant","top_carnivore","native","162003","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","Salvelinus_fontinalis",NA,NA,NA
"1322","LCHO-01","longnose dace","adult",22,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae",NA,NA,NA
"1323","LCHO-01","margined madtom","adult",4,"warm_water","moderately_tolerant","benthic_insectivore","native","164004","Species","Teleostei","Ostariophysi","Siluriformes",NA,NA,"Ictaluridae",NA,NA,"Noturus","Noturus_insignis",NA,NA,NA
"1324","LCHO-01","mimic shiner","adult",30,"warm_water","moderately_tolerant","generalist","native","163421","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notropis","Notropis_volucellus",NA,NA,NA
"1325","LCHO-01","mottled sculpin","adult",3,"facultative_water","moderately_tolerant","benthic_insectivore","native","167237","Species","Teleostei","Acanthopterygii","Scorpaeniformes","Cottoidei","Cottoidea","Cottidae",NA,NA,"Cottus","Cottus_bairdii",NA,NA,NA
"1326","LCHO-01","pumpkinseed","adult",1,"warm_water","moderately_tolerant","generalist","native","168144","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_gibbosus",NA,NA,NA
"1327","LCHO-01","sand shiner","adult",22,"warm_water","moderately_tolerant","generalist","native","163419","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notropis","Notropis_stramineus",NA,NA,NA
"1328","LCHO-01","tessellated darter","adult",13,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi",NA,NA,NA
"1329","LCHO-01","white sucker","adult",32,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii",NA,NA,NA
"1330","PAGE-01","blacknose dace","adult",84,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus",NA,NA,NA
"1331","PAGE-01","brown bullhead","adult",1,"warm_water","tolerant","generalist","native","164043","Species","Teleostei","Ostariophysi","Siluriformes",NA,NA,"Ictaluridae",NA,NA,"Ameiurus","Ameiurus_nebulosus",NA,NA,NA
"1332","PAGE-01","central stoneroller","adult",40,"facultative_water","tolerant","benthic_herbivore","native","163508","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Campostoma","Campostoma_anomalum",NA,NA,NA
"1333","PAGE-01","creek chub","adult",4,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus",NA,NA,NA
"1334","PAGE-01","cutlips minnow","adult",5,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua",NA,NA,NA
"1335","PAGE-01","fallfish","adult",4,"facultative_water","moderately_tolerant","generalist","native","163375","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_corporalis",NA,NA,NA
"1336","PAGE-01","longnose dace","adult",260,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae",NA,NA,NA
"1337","PAGE-01","mottled sculpin","adult",15,"facultative_water","moderately_tolerant","benthic_insectivore","native","167237","Species","Teleostei","Acanthopterygii","Scorpaeniformes","Cottoidei","Cottoidea","Cottidae",NA,NA,"Cottus","Cottus_bairdii",NA,NA,NA
"1338","PAGE-01","sand shiner","adult",1,"warm_water","moderately_tolerant","generalist","native","163419","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notropis","Notropis_stramineus",NA,NA,NA
"1339","PAGE-01","brook trout","yoy",8,"cold_water","intolerant","top_carnivore","native","162003","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","Salvelinus_fontinalis",NA,NA,NA
"1340","PAGE-01","tessellated darter","adult",33,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi",NA,NA,NA
"1341","PAGE-01","white sucker","adult",92,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii",NA,NA,NA
"1342","BTNT-06","blacknose dace","adult",3,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus",NA,NA,NA
"1343","BTNT-06","comely shiner","adult",48,"warm_water","tolerant","water_column_insectivore","native","163401","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notropis","Notropis_amoenus",NA,NA,NA
"1344","BTNT-06","cutlips minnow","adult",15,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua",NA,NA,NA
"1345","BTNT-06","fallfish","adult",16,"facultative_water","moderately_tolerant","generalist","native","163375","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_corporalis",NA,NA,NA
"1346","BTNT-06","longnose dace","adult",18,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae",NA,NA,NA
"1347","BTNT-06","margined madtom","adult",6,"warm_water","moderately_tolerant","benthic_insectivore","native","164004","Species","Teleostei","Ostariophysi","Siluriformes",NA,NA,"Ictaluridae",NA,NA,"Noturus","Noturus_insignis",NA,NA,NA
"1348","BTNT-06","mottled sculpin","adult",29,"facultative_water","moderately_tolerant","benthic_insectivore","native","167237","Species","Teleostei","Acanthopterygii","Scorpaeniformes","Cottoidei","Cottoidea","Cottidae",NA,NA,"Cottus","Cottus_bairdii",NA,NA,NA
"1349","BTNT-06","river chub","adult",21,"warm_water","moderately_tolerant","generalist","native","163392","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Nocomis","Nocomis_micropogon",NA,NA,NA
"1350","BTNT-06","rock bass","adult",1,"facultative_water","moderately_tolerant","top_carnivore","native","168097","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Ambloplites","Ambloplites_rupestris",NA,NA,NA
"1351","BTNT-06","brook trout","yoy",2,"cold_water","intolerant","top_carnivore","native","162003","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","Salvelinus_fontinalis",NA,NA,NA
"1352","BTNT-06","tessellated darter","adult",6,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi",NA,NA,NA
"1353","BTNT-06","white sucker","adult",1,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii",NA,NA,NA
"1354","CDEA-04","blacknose dace","adult",20,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus",NA,NA,NA
"1355","CDEA-04","bluntnose minnow","adult",5,"warm_water","tolerant","generalist","native","163516","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_notatus",NA,NA,NA
"1356","CDEA-04","brown bullhead","adult",1,"warm_water","tolerant","generalist","native","164043","Species","Teleostei","Ostariophysi","Siluriformes",NA,NA,"Ictaluridae",NA,NA,"Ameiurus","Ameiurus_nebulosus",NA,NA,NA
"1357","CDEA-04","central stoneroller","adult",9,"facultative_water","tolerant","benthic_herbivore","native","163508","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Campostoma","Campostoma_anomalum",NA,NA,NA
"1358","CDEA-04","cutlips minnow","adult",45,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua",NA,NA,NA
"1359","CDEA-04","golden shiner","adult",1,"warm_water","tolerant","generalist","native","163368","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notemigonus","Notemigonus_crysoleucas",NA,NA,NA
"1360","CDEA-04","longnose dace","adult",58,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae",NA,NA,NA
"1361","CDEA-04","mottled sculpin","adult",80,"facultative_water","moderately_tolerant","benthic_insectivore","native","167237","Species","Teleostei","Acanthopterygii","Scorpaeniformes","Cottoidei","Cottoidea","Cottidae",NA,NA,"Cottus","Cottus_bairdii",NA,NA,NA
"1362","CDEA-04","northern hog sucker","adult",1,"warm_water","moderately_tolerant","generalist","native","163949","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Moxostomatini","Hypentelium","Hypentelium_nigricans",NA,NA,NA
"1363","CDEA-04","tessellated darter","adult",2,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi",NA,NA,NA
"1364","CDEA-04","white sucker","adult",14,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii",NA,NA,NA
"1365","TROS-01","blacknose dace","adult",127,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus",NA,NA,NA
"1366","TROS-01","bluntnose minnow","adult",6,"warm_water","tolerant","generalist","native","163516","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_notatus",NA,NA,NA
"1367","TROS-01","brown trout","adult",4,"cold_water","intolerant","top_carnivore","non_native","161997","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salmo","Salmo_trutta",NA,NA,NA
"1368","TROS-01","common shiner","adult",1,"facultative_water","moderately_tolerant","generalist","native","163836","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Luxilus","Luxilus_cornutus",NA,NA,NA
"1369","TROS-01","creek chub","adult",2,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus",NA,NA,NA
"1370","TROS-01","cutlips minnow","adult",20,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua",NA,NA,NA
"1371","TROS-01","fathead minnow","adult",1,"warm_water","tolerant","generalist","native","163517","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_promelas",NA,NA,NA
